car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
4728,Toyota,Model A,2025,0,Petrol,Automatic,12,20,25891
4729,Honda,Model C,2025,0,Petrol,Manual,2,30,25789
4730,Hyundai,Model C,2015,121118,Petrol,Automatic,4,10,500
4731,BMW,Model A,2012,159225,Petrol,Manual,7,10,3863
4732,Ford,Model A,2006,206640,Petrol,Manual,7,20,500
4733,Ford,Model A,2025,5945,Petrol,Manual,2,20,23762
4734,Toyota,Model C,2025,0,Petrol,Automatic,12,20,22690
4735,Hyundai,Model B,2021,58803,Hybrid,Automatic,3,10,12612
4736,Dacia,Model A,2011,179707,Petrol,Automatic,12,1,3151
4737,Honda,Model A,2022,,Hybrid,Automatic,4,1,19742
4738,Honda,Model A,2020,69212,Petrol,Automatic,1,1,9033
4739,Honda,Model A,2020,47445,Petrol,Manual,12,30,9577
4740,VW,Model C,2024,31856,Hybrid,Manual,7,30,17211
4741,VW,Model A,2025,0,Petrol,Automatic,11,1,22295
4742,Audi,Model B,2011,173291,Petrol,Manual,10,30,1993
4743,BMW,Model B,2003,250000,Petrol,Automatic,3,1,500
4744,Dacia,Model B,2025,0,Petrol,Automatic,11,10,22407
4745,Audi,Model B,2017,109513,Hybrid,Automatic,1,1,8743
4746,Ford,Model A,2005,230788,Petrol,Automatic,7,1,691
4747,Hyundai,Model A,2016,82498,Hybrid,Manual,4,30,10078
4748,Toyota,Model C,2003,220769,Petrol,Manual,5,10,779
4749,Ford,Model C,2021,34874,Petrol,Automatic,10,10,10081
4750,Mercedes,Model B,2025,20638,Petrol,Manual,9,20,30994
4751,Dacia,Model A,2020,78866,Petrol,Automatic,6,1,12051
4752,BMW,Model A,2021,37221,Petrol,Manual,1,30,10115
4753,Honda,Model A,2024,6383,Petrol,Manual,1,1,24874
4754,Honda,Model C,2022,29026,Petrol,Manual,9,30,17408
4755,Hyundai,Model C,2025,0,Diesel,Automatic,12,30,24738
4756,Mercedes,Model C,2025,0,Diesel,Automatic,11,1,31517
4757,Honda,Model A,2000,250000,Petrol,Automatic,2,1,2659
4758,Toyota,Model A,2025,7558,Diesel,Automatic,2,30,27392
4759,Toyota,Model C,2022,12028,Diesel,Automatic,8,20,17013
4760,Hyundai,Model B,2025,0,Petrol,Automatic,9,10,27590
4761,BMW,Model C,2022,37510,Petrol,Manual,8,30,14484
4762,VW,Model A,2025,0,Petrol,Automatic,12,1,23877
4763,Hyundai,Model A,2025,,Diesel,Manual,3,1,19404
4764,Fiat,Model A,2018,87878,Petrol,Automatic,3,30,7719
4765,Ford,Model C,2022,15821,Petrol,Manual,12,30,17591
4766,Toyota,Model A,2025,24246,Petrol,Manual,10,20,25034
4767,Toyota,Model C,2025,0,Petrol,Automatic,9,10,29251
4768,Dacia,Model A,2009,199954,Petrol,Manual,5,20,500
4769,Fiat,Model B,2025,8327,Petrol,Manual,8,30,24543
4770,Honda,Model C,2020,41404,Petrol,Automatic,10,20,7089
4771,Dacia,Model B,2000,250000,Petrol,Manual,8,20,500
4772,Hyundai,Model A,2021,23447,Petrol,Automatic,10,30,16578
4773,Fiat,Model A,2017,53304,Petrol,Automatic,8,1,5259
4774,VW,Model A,2025,0,Diesel,Automatic,12,1,21197
4775,Fiat,Model C,2020,50750,Petrol,Automatic,7,1,4603
4776,Fiat,Model C,2025,9663,Petrol,Automatic,1,30,23512
4777,BMW,Model B,2000,250000,Petrol,Manual,3,10,500
4778,Dacia,Model A,2020,61403,Diesel,Manual,12,30,9149
4779,Toyota,Model B,2018,68783,Petrol,Manual,6,30,10264
4780,Honda,Model A,2017,88049,Petrol,Automatic,2,1,8442
4781,Hyundai,Model A,2006,214051,Diesel,Manual,2,10,610
4782,VW,Model C,2016,89625,Petrol,Automatic,1,1,6659
4783,Fiat,Model C,2023,15094,Petrol,Manual,3,30,13654
4784,Toyota,Model A,2019,73117,Petrol,Automatic,12,20,2905
4785,Toyota,Model A,2021,39410,Petrol,Manual,5,1,9132
4786,BMW,Model A,2020,55147,Petrol,Manual,4,10,16558
4787,Honda,Model B,2025,,Petrol,Manual,9,1,17529
4788,VW,Model B,2025,0,Diesel,Manual,9,30,24549
4789,Toyota,Model B,2022,15990,Petrol,Manual,12,20,18852
4790,Honda,Model C,2020,68451,Petrol,Manual,10,20,9452
4791,Audi,Model A,2010,183987,Petrol,Manual,2,10,500
4792,Hyundai,Model B,2025,4929,Petrol,Manual,12,20,20902
4793,BMW,Model B,2006,237387,Petrol,Automatic,10,1,500
4794,VW,Model B,2019,78849,Petrol,Manual,4,20,8082
4795,Toyota,Model C,2019,72430,Hybrid,Automatic,4,10,8204
4796,BMW,Model C,2020,95871,Petrol,Manual,12,30,16169
4797,Fiat,Model C,2015,100725,Petrol,Automatic,3,1,3524
4798,Honda,Model B,2025,0,Petrol,Manual,3,1,22756
4799,Ford,Model C,2012,170510,Diesel,Automatic,5,20,500
4800,VW,Model C,2024,14138,Hybrid,Automatic,9,1,22586
4801,VW,Model A,2012,167368,Diesel,Manual,6,1,992
4802,VW,Model B,2007,218546,Petrol,Automatic,4,10,500
4803,Hyundai,Model A,2025,20610,Hybrid,Automatic,4,30,22608
4804,Ford,Model C,2016,92887,Petrol,Manual,2,1,3871
4805,Toyota,Model C,2025,20136,Petrol,Automatic,7,10,29721
4806,Audi,Model A,2023,41564,Petrol,Automatic,4,1,23192
4807,Fiat,Model C,2007,197845,Diesel,Manual,5,10,500
4808,Dacia,Model B,2025,9459,Diesel,Manual,1,30,16389
4809,Toyota,Model B,2018,83354,Diesel,Automatic,7,1,16423
4810,Mercedes,Model C,2025,0,Diesel,Automatic,9,30,35838
4811,Audi,Model B,2015,91670,Petrol,Automatic,12,20,6120
4812,VW,Model B,2025,0,Diesel,Automatic,3,10,27746
4813,Mercedes,Model C,2001,250000,Petrol,Automatic,12,1,500
4814,Hyundai,Model C,2022,48207,Petrol,Automatic,5,1,18148
4815,Fiat,Model B,2025,0,Petrol,Automatic,11,10,23376
4816,Dacia,Model C,2025,12254,Hybrid,Manual,12,1,18016
4817,BMW,Model A,2025,14178,Hybrid,Automatic,12,20,29548
4818,Dacia,Model C,2025,2319,Petrol,Automatic,5,30,19836
4819,VW,Model C,2025,0,Petrol,Manual,4,30,31243
4820,BMW,Model A,2016,114615,Petrol,Automatic,6,30,500
4821,Toyota,Model C,2019,79304,Petrol,Manual,7,30,8037
4822,VW,Model B,2019,82109,Petrol,Automatic,9,1,8534
4823,Dacia,Model B,2020,72981,Petrol,Automatic,9,30,5022
4824,Mercedes,Model B,2021,27567,Petrol,Automatic,2,1,16886
4825,Mercedes,Model C,2023,16351,Petrol,Automatic,8,30,26152
4826,Honda,Model B,2015,91520,Petrol,Manual,3,1,7120
4827,Dacia,Model C,2024,23204,Petrol,Manual,9,1,15577
4828,Dacia,Model B,2015,116815,Petrol,Automatic,12,10,1927
4829,Audi,Model B,2020,66462,Diesel,Automatic,10,20,14156
4830,Toyota,Model B,2022,,Petrol,Automatic,9,1,22341
4831,Fiat,Model A,2025,21014,Diesel,Manual,1,1,15327
4832,VW,Model C,2025,0,Petrol,Automatic,3,10,27679
4833,Dacia,Model C,2024,23618,Petrol,Automatic,5,30,16881
4834,Fiat,Model C,2015,121769,Hybrid,Automatic,12,10,7912
4835,Audi,Model B,2023,21158,Petrol,Automatic,5,30,23904
4836,Hyundai,Model B,2008,199947,Petrol,Automatic,11,20,500
4837,BMW,Model A,2020,50429,Diesel,Manual,2,20,9483
4838,Hyundai,Model B,2021,67427,Petrol,Manual,9,30,9674
4839,Ford,Model B,2003,250000,Petrol,Manual,10,10,3196
4840,Dacia,Model B,2019,52961,Petrol,Automatic,7,1,6708
4841,Dacia,Model C,2025,0,Petrol,Automatic,10,1,16286
4842,BMW,Model B,2025,1925,Petrol,Automatic,10,1,33092
4843,Mercedes,Model B,2020,73467,Petrol,Manual,6,1,13691
4844,Honda,Model C,2004,242930,Petrol,Automatic,11,1,500
4845,Fiat,Model B,2015,111933,Diesel,Automatic,5,1,2540
4846,Hyundai,Model B,2021,48351,Hybrid,Manual,6,1,10534
4847,Dacia,Model A,2025,13101,Petrol,Automatic,7,10,22646
4848,Ford,Model B,2014,111468,Petrol,Automatic,2,30,4188
4849,Audi,Model C,2025,7580,Diesel,Automatic,7,30,31263
4850,BMW,Model B,2010,173039,Petrol,Automatic,5,10,500
4851,Audi,Model A,2025,0,Petrol,Automatic,4,10,25397
4852,VW,Model B,2021,78023,Petrol,Automatic,8,30,19863
4853,Fiat,Model C,2025,0,Diesel,Automatic,5,1,21401
4854,Toyota,Model C,2020,71320,Petrol,Automatic,11,1,10843
4855,Fiat,Model B,2024,22783,Hybrid,Automatic,6,1,16139
4856,Toyota,Model C,2016,90299,Diesel,Manual,6,10,5350
4857,Toyota,Model C,2014,104319,Petrol,Automatic,12,10,4043
4858,Honda,Model B,2025,12314,Diesel,Automatic,5,1,19540
4859,Honda,Model B,2025,0,Petrol,Manual,2,1,26346
4860,Fiat,Model A,2025,0,Petrol,Automatic,11,10,24628
4861,Honda,Model C,2024,27392,Petrol,Automatic,12,1,24859
4862,Audi,Model A,2025,0,Diesel,Automatic,3,30,34972
4863,Hyundai,Model C,2006,216412,Diesel,Manual,12,30,500
4864,Dacia,Model C,2020,89615,Petrol,Manual,7,30,8934
4865,Ford,Model B,2020,35103,Petrol,Manual,1,10,10564
4866,Audi,Model C,2024,0,Petrol,Manual,7,30,28157
4867,Audi,Model B,2020,53104,Petrol,Automatic,11,20,13739
4868,BMW,Model C,2014,128396,Hybrid,Manual,5,10,1922
4869,BMW,Model B,2023,10593,Diesel,Automatic,7,30,21597
4870,Fiat,Model C,2025,0,Diesel,Automatic,2,30,20570
4871,BMW,Model A,2021,70649,Diesel,Automatic,11,20,17534
4872,Honda,Model C,2013,147944,Petrol,Automatic,2,30,4790
4873,VW,Model A,2016,116777,Petrol,Automatic,2,1,6893
4874,Fiat,Model A,2017,93941,Petrol,Automatic,12,20,7058
4875,Mercedes,Model B,2019,76341,Petrol,Manual,11,20,12468
4876,Honda,Model B,2024,25993,Diesel,Automatic,8,30,23775
4877,Audi,Model B,2023,9055,Petrol,Manual,2,1,18297
4878,Audi,Model C,2024,15972,Diesel,Automatic,7,20,31396
4879,Toyota,Model C,2020,70440,Diesel,Manual,12,1,4436
4880,Ford,Model A,2025,23171,Diesel,Automatic,8,20,24530
4881,BMW,Model C,2016,137218,Petrol,Manual,3,30,10732
4882,Toyota,Model C,2022,37047,Petrol,Automatic,12,30,12981
4883,Mercedes,Model C,2025,17079,Petrol,Automatic,11,30,32338
4884,Dacia,Model A,2016,67947,Diesel,Manual,7,30,3398
4885,Ford,Model B,2010,203284,Diesel,Manual,11,1,500
4886,Fiat,Model A,2025,0,Petrol,Automatic,1,10,25368
4887,Mercedes,Model C,2020,56383,Petrol,Automatic,6,10,7337
4888,Hyundai,Model A,2024,18616,Diesel,Automatic,3,20,17440
4889,Toyota,Model A,2002,250000,Petrol,Automatic,11,20,500
4890,Mercedes,Model B,2024,14946,Hybrid,Manual,12,30,23458
4891,Hyundai,Model B,2020,83815,Petrol,Automatic,12,1,8973
4892,Hyundai,Model B,2005,234236,Hybrid,Manual,7,1,2482
4893,Dacia,Model C,2023,7696,Petrol,Manual,7,10,16154
4894,Hyundai,Model A,2018,111201,Petrol,Automatic,12,10,3922
4895,Mercedes,Model C,2021,55901,Petrol,Automatic,10,30,21350
4896,Toyota,Model B,2008,232833,Diesel,Automatic,1,1,500
4897,Honda,Model C,2014,144954,Petrol,Manual,2,20,1846
4898,Mercedes,Model A,2019,52146,Petrol,Automatic,12,1,8887
4899,Hyundai,Model C,2008,213680,Petrol,Automatic,5,20,500
4900,Honda,Model A,2025,0,Hybrid,Automatic,3,30,29808
4901,Dacia,Model C,2000,250000,Petrol,Automatic,10,20,3808
4902,Ford,Model C,2022,34864,Petrol,Automatic,11,30,11844
4903,Honda,Model B,2012,131735,Petrol,Automatic,3,1,3123
4904,BMW,Model C,2020,47807,Petrol,Automatic,4,20,13927
4905,Mercedes,Model A,2025,33077,Petrol,Manual,12,10,19532
4906,Hyundai,Model C,2015,123575,Petrol,Automatic,1,1,500
4907,Dacia,Model A,2025,0,Diesel,Manual,12,30,16723
4908,Toyota,Model A,2016,135193,Petrol,Automatic,1,10,3451
4909,Hyundai,Model C,2025,0,Petrol,Manual,2,1,21746
4910,Ford,Model A,2023,22628,Petrol,Automatic,11,1,19695
4911,Dacia,Model C,2025,14862,Petrol,Automatic,4,1,24416
4912,Audi,Model C,2023,17988,Petrol,Manual,3,10,21403
4913,Honda,Model A,2022,24802,Diesel,Manual,11,10,14840
4914,Toyota,Model C,2016,74193,Petrol,Automatic,7,30,7411
4915,Honda,Model B,2015,105952,Diesel,Automatic,5,30,3928
4916,Audi,Model B,2025,0,Petrol,Manual,9,10,28341
4917,Honda,Model A,2020,62378,Petrol,Automatic,11,1,8583
4918,Ford,Model B,2020,,Hybrid,Manual,11,1,14073
4919,BMW,Model A,2025,32370,Petrol,Manual,2,30,22803
4920,VW,Model B,2020,44135,Petrol,Automatic,8,1,11077
4921,VW,Model A,2025,21009,Petrol,Manual,9,1,26549
4922,Fiat,Model C,2025,988,Diesel,Automatic,2,1,18775
4923,Toyota,Model B,2023,36101,Petrol,Manual,8,1,15911
4924,BMW,Model C,2025,11190,Hybrid,Automatic,1,10,32825
4925,Honda,Model A,2004,218726,Petrol,Automatic,5,1,1629
4926,Mercedes,Model B,2018,83826,Petrol,Manual,3,20,12955
4927,Ford,Model C,2022,32066,Petrol,Automatic,8,10,16534
4928,BMW,Model A,2017,79005,Petrol,Manual,3,20,2766
4929,Toyota,Model B,2025,6894,Petrol,Automatic,10,20,28702
4930,BMW,Model C,2025,25748,Petrol,Automatic,2,10,28851
4931,BMW,Model C,2021,7904,Diesel,Automatic,10,30,21745
4932,Dacia,Model A,2020,51982,Petrol,Manual,2,10,7804
4933,Dacia,Model A,2025,0,Diesel,Automatic,6,30,21049
4934,Ford,Model C,2021,49076,Diesel,Manual,9,10,14833
4935,Audi,Model C,2022,31115,Petrol,Automatic,3,30,18819
4936,Fiat,Model C,2020,50914,Petrol,Automatic,10,1,6364
4937,Fiat,Model A,2025,10342,Petrol,Manual,12,1,19940
4938,Fiat,Model C,2023,48542,Petrol,Automatic,5,30,15490
4939,Honda,Model C,2025,39919,Diesel,Automatic,1,30,27016
4940,BMW,Model A,2025,0,Petrol,Manual,6,30,31980
4941,BMW,Model C,2020,32686,Petrol,Automatic,12,20,7631
4942,Fiat,Model A,2021,56387,Diesel,Manual,9,1,10176
4943,Fiat,Model A,2025,24157,Petrol,Manual,9,1,21766
4944,Honda,Model A,2020,72205,Petrol,Automatic,10,1,11689
4945,Toyota,Model C,2025,24095,Petrol,Manual,12,20,27118
4946,Ford,Model C,2025,0,Petrol,Manual,2,10,24263
4947,Hyundai,Model C,2024,2856,Diesel,Manual,8,20,22097
4948,VW,Model C,2025,1731,Petrol,Automatic,12,30,22769
4949,Ford,Model B,2025,0,Petrol,Manual,10,30,20301
4950,Audi,Model B,2025,9946,Hybrid,Manual,4,10,25724
4951,Audi,Model B,2021,62546,Petrol,Automatic,11,30,21853
4952,VW,Model C,2005,250000,Petrol,Automatic,4,1,2648
4953,Hyundai,Model B,2021,55658,Petrol,Automatic,6,10,9081
4954,Mercedes,Model B,2024,15687,Petrol,Manual,3,10,22957
4955,Mercedes,Model B,2021,59916,Diesel,Manual,12,30,12343
4956,VW,Model B,2025,0,Petrol,Automatic,2,1,26030
4957,Toyota,Model C,2020,63158,Petrol,Manual,12,1,13605
4958,Ford,Model C,2024,12787,Diesel,Automatic,5,1,23243
4959,Ford,Model B,2016,111196,Petrol,Automatic,9,1,3498
4960,Hyundai,Model C,2025,0,Petrol,Automatic,2,10,25539
4961,Hyundai,Model A,2023,30477,Petrol,Automatic,7,10,21984
4962,Toyota,Model C,2016,99380,Petrol,Automatic,1,20,5785
4963,Honda,Model B,2019,88942,Petrol,Manual,11,1,11014
4964,Mercedes,Model C,2025,7104,Petrol,Automatic,6,10,25103
4965,Hyundai,Model B,2022,38260,Diesel,Automatic,10,10,15694
4966,Hyundai,Model C,2017,25661,Petrol,Manual,12,10,4219
4967,Toyota,Model C,2025,12229,Petrol,Manual,1,1,26726
4968,Mercedes,Model A,2025,3099,Petrol,Manual,7,30,28948
4969,BMW,Model B,2025,0,Petrol,Automatic,3,1,30863
4970,Ford,Model B,2021,47150,Diesel,Manual,1,10,10840
4971,BMW,Model C,2022,45436,Petrol,Automatic,8,1,18725
4972,VW,Model A,2025,8273,Petrol,Automatic,2,30,26004
4973,VW,Model B,2022,43305,Petrol,Manual,7,30,15074
4974,Ford,Model B,2025,1387,Petrol,Automatic,3,30,25728
4975,Fiat,Model C,2018,99387,Petrol,Manual,3,30,4357
4976,Toyota,Model B,2021,66566,Petrol,Manual,7,10,10931
4977,Fiat,Model A,2012,167059,Diesel,Automatic,7,10,500
4978,BMW,Model C,2016,99188,Petrol,Manual,1,10,7460
4979,Mercedes,Model C,2000,250000,Petrol,Automatic,7,20,661
4980,Toyota,Model C,2003,250000,Diesel,Automatic,9,30,1133
4981,Ford,Model B,2025,29304,Petrol,Manual,9,20,24707
4982,BMW,Model B,2018,88225,Petrol,Manual,11,20,6396
4983,Ford,Model B,2024,43896,Petrol,Automatic,12,1,17433
4984,Toyota,Model C,2025,0,Petrol,Manual,8,1,25187
4985,Fiat,Model A,2023,20117,Petrol,Automatic,7,1,16901
4986,Honda,Model A,2015,118889,Petrol,Automatic,3,30,1779
4987,Ford,Model A,2025,0,Petrol,Manual,2,1,24890
4988,Dacia,Model C,2023,12395,Petrol,Automatic,8,30,16451
4989,Hyundai,Model B,2025,0,Petrol,Manual,12,20,23422
4990,Honda,Model B,2025,7520,Petrol,Manual,4,30,24397
4991,Honda,Model B,2025,15823,Petrol,Manual,2,30,27544
4992,Ford,Model A,2023,60674,Petrol,Manual,6,10,12461
4993,Audi,Model B,2020,53494,Petrol,Manual,1,20,9982
4994,BMW,Model C,2024,6710,Diesel,Manual,7,30,21129
4995,Toyota,Model A,2006,216431,Petrol,Automatic,1,10,500
4996,Hyundai,Model C,2025,16885,Diesel,Manual,12,1,22150
4997,Audi,Model C,2011,180224,Hybrid,Automatic,11,30,3398
4998,Mercedes,Model A,2020,46845,Diesel,Automatic,2,20,12638
4999,Audi,Model B,2025,0,Petrol,Automatic,2,1,26920
5000,VW,Model A,2023,38287,Petrol,Manual,12,1,21008
5001,Ford,Model A,2021,53747,Petrol,Automatic,11,20,13880
5002,VW,Model A,2022,47375,Hybrid,Automatic,12,1,13991
5003,Toyota,Model A,2025,0,Petrol,Automatic,5,1,27511
5004,Fiat,Model A,2020,31834,Petrol,Automatic,2,10,9111
5005,Honda,Model A,2025,0,Petrol,Automatic,8,10,20078
5006,Honda,Model C,2008,214316,Diesel,Manual,12,30,500
5007,Dacia,Model B,2025,31665,Petrol,Automatic,2,1,16345
5008,Dacia,Model B,2025,0,Petrol,Manual,11,1,15018
5009,VW,Model C,2016,142137,Petrol,Automatic,5,20,4760
5010,Dacia,Model A,2021,60447,Diesel,Automatic,2,1,8814
5011,Honda,Model B,2015,99104,Petrol,Manual,6,1,8699
5012,Toyota,Model B,2025,3210,Diesel,Automatic,7,1,23879
5013,Toyota,Model C,2022,48959,Diesel,Automatic,1,1,21256
5014,Ford,Model A,2024,0,Diesel,Manual,6,30,26998
5015,Ford,Model B,2016,117666,Petrol,Automatic,9,10,3148
5016,Honda,Model B,2017,34077,Petrol,Automatic,10,20,5192
5017,Fiat,Model B,2004,250000,Petrol,Automatic,2,10,1773
5018,Toyota,Model B,2020,59074,Petrol,Automatic,11,30,8489
5019,Audi,Model A,2023,,Petrol,Automatic,3,30,21560
5020,BMW,Model A,2025,0,Petrol,Manual,9,10,24320
5021,Dacia,Model B,2024,0,Petrol,Automatic,7,1,16590
5022,Hyundai,Model C,2021,37687,Petrol,Automatic,12,1,12433
5023,Ford,Model A,2025,0,Petrol,Manual,1,10,23413
5024,Hyundai,Model B,2025,1702,Diesel,Automatic,3,10,21292
5025,Hyundai,Model A,2025,0,Petrol,Automatic,2,1,24770
5026,Dacia,Model B,2022,6888,Petrol,Automatic,5,20,15398
5027,Toyota,Model B,2018,95396,Petrol,Automatic,5,1,9643
5028,Ford,Model A,2005,245559,Petrol,Automatic,2,30,697
5029,BMW,Model C,2025,0,Petrol,Automatic,7,1,28534
5030,Dacia,Model B,2012,163594,Petrol,Manual,2,10,500
5031,Dacia,Model B,2020,53202,Petrol,Automatic,1,1,6449
5032,Hyundai,Model A,2022,36945,Petrol,Manual,1,30,15163
5033,Honda,Model C,2023,38625,Petrol,Automatic,12,30,20290
5034,Honda,Model A,2023,14943,Petrol,Automatic,5,20,19629
5035,Honda,Model B,2015,102413,Petrol,Automatic,4,1,4528
5036,Toyota,Model A,2020,57822,Diesel,Automatic,7,1,9566
5037,Honda,Model B,2023,3548,Diesel,Automatic,2,10,21916
5038,BMW,Model C,2025,0,Petrol,Manual,6,20,28836
5039,Dacia,Model B,2025,,Petrol,Manual,3,30,14860
5040,Toyota,Model C,2025,0,Hybrid,Automatic,4,1,31323
5041,Fiat,Model B,2025,7959,Diesel,Automatic,12,20,19483
5042,VW,Model A,2023,21259,Petrol,Automatic,2,20,21090
5043,Toyota,Model C,2016,125728,Petrol,Manual,6,1,500
5044,Audi,Model B,2024,15232,Petrol,Automatic,9,30,31000
5045,Dacia,Model A,2024,23034,Petrol,Automatic,12,20,16807
5046,Hyundai,Model B,2023,41850,Petrol,Automatic,12,30,17967
5047,Audi,Model A,2022,34024,Petrol,Automatic,4,20,24453
5048,BMW,Model A,2022,35987,Diesel,Automatic,12,10,14191
5049,VW,Model C,2020,36396,Diesel,Manual,5,10,14813
5050,Toyota,Model A,2022,54593,Petrol,Automatic,12,30,18460
5051,Audi,Model B,2016,105814,Petrol,Automatic,2,10,8323
5052,VW,Model C,2025,0,Diesel,Manual,3,30,24425
5053,VW,Model A,2016,119095,Petrol,Automatic,1,10,9219
5054,Honda,Model C,2008,171303,Diesel,Manual,4,10,500
5055,Dacia,Model C,2021,41560,Petrol,Automatic,11,30,13372
5056,VW,Model B,2024,25624,Hybrid,Automatic,2,20,19845
5057,Fiat,Model B,2021,41434,Petrol,Automatic,3,30,11445
5058,Mercedes,Model B,2019,61231,Petrol,Automatic,3,20,14229
5059,Toyota,Model A,2023,17757,Petrol,Automatic,4,20,24775
5060,Mercedes,Model A,2020,29851,Diesel,Automatic,1,30,11196
5061,Toyota,Model B,2025,,Petrol,Automatic,6,1,28673
5062,Dacia,Model A,2025,0,Petrol,Manual,12,1,19368
5063,Dacia,Model B,2022,31915,Petrol,Automatic,6,10,12267
5064,Hyundai,Model A,2020,55969,Diesel,Manual,11,30,11016
5065,Honda,Model C,2025,211,Petrol,Automatic,8,1,21870
5066,Hyundai,Model C,2003,250000,Petrol,Manual,1,30,500
5067,Ford,Model B,2022,35219,Petrol,Automatic,8,1,14898
5068,BMW,Model B,2020,39575,Petrol,Automatic,12,1,6658
5069,Honda,Model B,2025,8632,Petrol,Automatic,7,30,25621
5070,Ford,Model B,2001,250000,Petrol,Manual,7,10,500
5071,Audi,Model A,2023,27082,Petrol,Manual,9,1,21856
5072,Audi,Model A,2025,16128,Diesel,Automatic,11,30,33070
5073,Audi,Model A,2022,36455,Petrol,Manual,8,1,14826
5074,Ford,Model B,2008,220670,Petrol,Automatic,6,1,1279
5075,Mercedes,Model A,2025,21108,Diesel,Automatic,1,1,32448
5076,VW,Model C,2022,44734,Petrol,Manual,2,10,17344
5077,Toyota,Model C,2023,12780,Diesel,Automatic,9,30,19419
5078,Toyota,Model B,2017,94038,Petrol,Automatic,8,1,1572
5079,Hyundai,Model A,2022,54582,Petrol,Manual,3,30,15485
5080,Honda,Model A,2021,25535,Petrol,Manual,9,1,12995
5081,Toyota,Model A,2007,210120,Petrol,Automatic,4,10,500
5082,Fiat,Model C,2010,174855,Hybrid,Automatic,4,30,500
5083,Toyota,Model C,2025,0,Diesel,Automatic,1,30,24631
5084,Fiat,Model C,2017,109093,Diesel,Automatic,7,20,3728
5085,Honda,Model B,2016,113652,Petrol,Automatic,4,1,2498
5086,Audi,Model A,2022,25334,Petrol,Manual,11,10,14659
5087,Ford,Model B,2025,9082,Petrol,Automatic,11,30,25984
5088,Toyota,Model B,2006,225623,Petrol,Automatic,2,20,500
5089,Mercedes,Model A,2023,10647,Petrol,Manual,2,30,19186
5090,BMW,Model A,2011,157306,Petrol,Manual,5,30,903
5091,Audi,Model B,2003,250000,Diesel,Automatic,8,20,500
5092,VW,Model B,2005,250000,Petrol,Automatic,5,1,500
5093,Hyundai,Model A,2025,0,Petrol,Manual,5,1,25274
5094,Fiat,Model B,2011,176166,Diesel,Automatic,2,1,500
5095,Audi,Model B,2004,250000,Petrol,Automatic,5,1,1261
5096,VW,Model C,2021,29116,Petrol,Automatic,6,30,16440
5097,Audi,Model B,2025,5335,Petrol,Automatic,12,10,28977
5098,Ford,Model C,2018,96459,Petrol,Automatic,11,10,5263
5099,Fiat,Model C,2021,46572,Hybrid,Manual,10,1,16420
5100,BMW,Model B,2003,250000,Petrol,Manual,7,1,500
5101,Dacia,Model C,2021,24294,Hybrid,Automatic,5,30,11316
5102,Hyundai,Model C,2023,29150,Petrol,Manual,11,30,18024
5103,Hyundai,Model C,2023,20496,Petrol,Automatic,5,20,15349
5104,VW,Model C,2020,74654,Petrol,Manual,8,10,8107
5105,Hyundai,Model B,2020,72631,Petrol,Manual,4,1,12244
5106,Dacia,Model B,2010,142217,Diesel,Manual,10,10,500
5107,Hyundai,Model C,2020,59958,Petrol,Automatic,7,20,5579
5108,Toyota,Model B,2009,186081,Petrol,Manual,12,30,500
5109,Ford,Model B,2025,5950,Petrol,Automatic,8,20,27120
5110,Toyota,Model A,2025,0,Petrol,Automatic,3,30,24219
5111,Dacia,Model A,2025,0,Petrol,Automatic,12,30,20606
5112,Fiat,Model C,2025,0,Hybrid,Automatic,7,1,19062
5113,Ford,Model A,2023,35017,Petrol,Automatic,4,1,14833
